"","Time","Year","Month","City","City_code","Violation","Violation_per_ca","Income","Income_thous","Monthly_Population","Baby","Household_Size","TimeIndicator","TT_TPC","TT_NTC","FE_TPC","FE_NTC","TE.TPC","TE.NTC","MRSP","FE_TYC","FE_TCC","FE_TNC","FE_KSC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"533",2006-05-01,2006,5,"TaoyuanCity",3,223,0.11791093547258,1212894,1212.894,1891258,0.0426520842566377,3.18,101,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"534",2006-06-01,2006,6,"TaoyuanCity",3,195,0.102956161794288,1212894,1212.894,1894010,0.0426520842566377,3.17,102,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"535",2006-07-01,2006,7,"TaoyuanCity",3,242,0.127587401324062,1212894,1212.894,1896739,0.0426520842566377,3.17,103,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"536",2006-08-01,2006,8,"TaoyuanCity",3,235,0.123693780518809,1212894,1212.894,1899853,0.0426520842566377,3.17,104,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"537",2006-09-01,2006,9,"TaoyuanCity",3,265,0.139266909499107,1212894,1212.894,1902821,0.0426520842566377,3.16,105,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"538",2006-10-01,2006,10,"TaoyuanCity",3,266,0.139609753998166,1212894,1212.894,1905311,0.0426520842566377,3.16,106,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"539",2006-11-01,2006,11,"TaoyuanCity",3,253,0.132592561924133,1212894,1212.894,1908101,0.0426520842566377,3.16,107,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"540",2006-12-01,2006,12,"TaoyuanCity",3,394,0.206157409030427,1212894,1212.894,1911161,0.0426520842566377,3.16,108,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"541",2007-01-01,2007,1,"TaoyuanCity",3,242,0.126511141606221,1247554,1247.554,1912875,0.0412838868653125,3.16,109,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"542",2007-02-01,2007,2,"TaoyuanCity",3,52,0.0271699517054108,1247554,1247.554,1913879,0.0412838868653125,3.16,110,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"543",2007-03-01,2007,3,"TaoyuanCity",3,154,0.080395881851465,1247554,1247.554,1915521,0.0412838868653125,3.15,111,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"544",2007-04-01,2007,4,"TaoyuanCity",3,133,0.0693724712299843,1247554,1247.554,1917187,0.0412838868653125,3.15,112,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
