"","Time","Year","Month","City","City_code","Biowaste","Biowaste_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","FE_NTC","TE.NTC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014"
"722",2010-04-01,2010,4,"TainanCity",5,5634,3.01,916361,916.361,1873794,0.0295,2.93,2421058,1.29,88,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"727",2010-05-01,2010,5,"TainanCity",5,5889,3.14,916361,916.361,1873794,0.0295,2.93,2421058,1.29,89,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"723",2010-06-01,2010,6,"TainanCity",5,5878,3.14,916361,916.361,1873794,0.0295,2.93,2421058,1.29,90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"725",2010-07-01,2010,7,"TainanCity",5,5912,3.16,916361,916.361,1873794,0.0295,2.93,2421058,1.29,91,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"731",2010-08-01,2010,8,"TainanCity",5,5431,2.9,916361,916.361,1873794,0.0295,2.93,2421058,1.29,92,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"729",2010-09-01,2010,9,"TainanCity",5,5538,2.96,916361,916.361,1873794,0.0295,2.93,2421058,1.29,93,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"726",2010-10-01,2010,10,"TainanCity",5,5467,2.92,916361,916.361,1873794,0.0295,2.93,2421058,1.29,94,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"721",2010-11-01,2010,11,"TainanCity",5,5263,2.81,916361,916.361,1873794,0.0295,2.93,2421058,1.29,95,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"730",2010-12-01,2010,12,"TainanCity",5,5237,2.79,916361,916.361,1873794,0.0295,2.93,2421058,1.29,96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"820",2011-01-01,2011,1,"TainanCity",5,5065,2.7,978957,978.957,1876960,0.0296,2.9,2503371,1.33,97,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"817",2011-02-01,2011,2,"TainanCity",5,5169,2.75,978957,978.957,1876960,0.0296,2.9,2503371,1.33,98,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"823",2011-03-01,2011,3,"TainanCity",5,5063,2.7,978957,978.957,1876960,0.0296,2.9,2503371,1.33,99,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"826",2011-04-01,2011,4,"TainanCity",5,5304,2.83,978957,978.957,1876960,0.0296,2.9,2503371,1.33,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"824",2011-05-01,2011,5,"TainanCity",5,5637,3,978957,978.957,1876960,0.0296,2.9,2503371,1.33,101,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"821",2011-06-01,2011,6,"TainanCity",5,5327,2.84,978957,978.957,1876960,0.0296,2.9,2503371,1.33,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"818",2011-07-01,2011,7,"TainanCity",5,5455,2.91,978957,978.957,1876960,0.0296,2.9,2503371,1.33,103,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"819",2011-08-01,2011,8,"TainanCity",5,5558,2.96,978957,978.957,1876960,0.0296,2.9,2503371,1.33,104,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"825",2011-09-01,2011,9,"TainanCity",5,5241,2.79,978957,978.957,1876960,0.0296,2.9,2503371,1.33,105,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"827",2011-10-01,2011,10,"TainanCity",5,5515,2.94,978957,978.957,1876960,0.0296,2.9,2503371,1.33,106,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"822",2011-11-01,2011,11,"TainanCity",5,5504,2.93,978957,978.957,1876960,0.0296,2.9,2503371,1.33,107,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"828",2011-12-01,2011,12,"TainanCity",5,5653,3.01,978957,978.957,1876960,0.0296,2.9,2503371,1.33,108,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"913",2012-01-01,2012,1,"TainanCity",5,5809,3.09,959415,959.415,1881645,0.0313,2.87,2626878,1.4,109,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"919",2012-02-01,2012,2,"TainanCity",5,5657,3.01,959415,959.415,1881645,0.0313,2.87,2626878,1.4,110,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"914",2012-03-01,2012,3,"TainanCity",5,5674,3.02,959415,959.415,1881645,0.0313,2.87,2626878,1.4,111,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"920",2012-04-01,2012,4,"TainanCity",5,5484,2.91,959415,959.415,1881645,0.0313,2.87,2626878,1.4,112,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"915",2012-05-01,2012,5,"TainanCity",5,5616,2.98,959415,959.415,1881645,0.0313,2.87,2626878,1.4,113,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"922",2012-06-01,2012,6,"TainanCity",5,5463,2.9,959415,959.415,1881645,0.0313,2.87,2626878,1.4,114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"921",2012-07-01,2012,7,"TainanCity",5,5750,3.06,959415,959.415,1881645,0.0313,2.87,2626878,1.4,115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"916",2012-08-01,2012,8,"TainanCity",5,5803,3.08,959415,959.415,1881645,0.0313,2.87,2626878,1.4,116,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"923",2012-09-01,2012,9,"TainanCity",5,5636,3,959415,959.415,1881645,0.0313,2.87,2626878,1.4,117,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"918",2012-10-01,2012,10,"TainanCity",5,5642,3,959415,959.415,1881645,0.0313,2.87,2626878,1.4,118,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"924",2012-11-01,2012,11,"TainanCity",5,5638,3,959415,959.415,1881645,0.0313,2.87,2626878,1.4,119,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"917",2012-12-01,2012,12,"TainanCity",5,5694,3.03,959415,959.415,1881645,0.0313,2.87,2626878,1.4,120,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1009",2013-01-01,2013,1,"TainanCity",5,5753,3.05,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,121,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1011",2013-02-01,2013,2,"TainanCity",5,5565,2.96,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,122,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1012",2013-03-01,2013,3,"TainanCity",5,5763,3.06,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,123,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1014",2013-04-01,2013,4,"TainanCity",5,5683,3.02,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,124,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1015",2013-05-01,2013,5,"TainanCity",5,5731,3.04,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,125,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1010",2013-06-01,2013,6,"TainanCity",5,5620,2.98,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,126,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1016",2013-07-01,2013,7,"TainanCity",5,5671,3.01,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,127,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1013",2013-08-01,2013,8,"TainanCity",5,5744,3.05,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,128,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1018",2013-09-01,2013,9,"TainanCity",5,5650,3,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,129,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1017",2013-10-01,2013,10,"TainanCity",5,5707,3.03,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,130,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1020",2013-11-01,2013,11,"TainanCity",5,5711,3.03,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,131,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1019",2013-12-01,2013,12,"TainanCity",5,5760,3.06,1029390,1029.39,1883208,0.0314,2.84,2571195,1.37,132,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1107",2014-01-01,2014,1,"TainanCity",5,5830,3.09,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,133,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1113",2014-02-01,2014,2,"TainanCity",5,5721,3.04,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,134,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1105",2014-03-01,2014,3,"TainanCity",5,5820,3.09,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,135,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1106",2014-04-01,2014,4,"TainanCity",5,5700,3.03,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,136,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1116",2014-05-01,2014,5,"TainanCity",5,5771,3.06,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,137,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1111",2014-06-01,2014,6,"TainanCity",5,5730,3.04,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,138,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1108",2014-07-01,2014,7,"TainanCity",5,5851,3.11,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,139,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1109",2014-08-01,2014,8,"TainanCity",5,5871,3.12,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,140,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1110",2014-09-01,2014,9,"TainanCity",5,5820,3.09,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,141,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1112",2014-10-01,2014,10,"TainanCity",5,5831,3.09,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,142,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1114",2014-11-01,2014,11,"TainanCity",5,5750,3.05,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1115",2014-12-01,2014,12,"TainanCity",5,5851,3.11,1029059,1029.059,1884284,0.0333,2.82,2599075,1.38,144,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"66",2003-01-01,2003,1,"KaohsiungCity",6,173,0.06,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",2003-02-01,2003,2,"KaohsiungCity",6,200,0.07,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",2003-03-01,2003,3,"KaohsiungCity",6,182,0.07,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",2003-04-01,2003,4,"KaohsiungCity",6,276,0.1,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",2003-05-01,2003,5,"KaohsiungCity",6,264,0.1,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",2003-06-01,2003,6,"KaohsiungCity",6,481,0.18,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",2003-07-01,2003,7,"KaohsiungCity",6,208,0.08,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",2003-08-01,2003,8,"KaohsiungCity",6,349,0.13,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",2003-09-01,2003,9,"KaohsiungCity",6,398,0.14,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",2003-10-01,2003,10,"KaohsiungCity",6,343,0.12,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",2003-11-01,2003,11,"KaohsiungCity",6,529,0.19,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",2003-12-01,2003,12,"KaohsiungCity",6,521,0.19,1013233,1013.233,2746819,0.0423,2.98,4924144,1.79,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",2004-01-01,2004,1,"KaohsiungCity",6,504,0.18,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",2004-02-01,2004,2,"KaohsiungCity",6,574,0.21,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",2004-03-01,2004,3,"KaohsiungCity",6,600,0.22,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",2004-04-01,2004,4,"KaohsiungCity",6,628,0.23,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",2004-05-01,2004,5,"KaohsiungCity",6,661,0.24,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",2004-06-01,2004,6,"KaohsiungCity",6,574,0.21,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",2004-07-01,2004,7,"KaohsiungCity",6,720,0.26,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",2004-08-01,2004,8,"KaohsiungCity",6,759,0.28,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",2004-09-01,2004,9,"KaohsiungCity",6,705,0.26,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",2004-10-01,2004,10,"KaohsiungCity",6,1188,0.43,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",2004-11-01,2004,11,"KaohsiungCity",6,1311,0.48,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",2004-12-01,2004,12,"KaohsiungCity",6,2599,0.94,1053645,1053.645,2751602,0.038,2.94,5145586,1.87,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",2005-01-01,2005,1,"KaohsiungCity",6,2870,1.04,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",2005-02-01,2005,2,"KaohsiungCity",6,3051,1.11,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",2005-03-01,2005,3,"KaohsiungCity",6,3088,1.12,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",2005-04-01,2005,4,"KaohsiungCity",6,3905,1.42,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",2005-05-01,2005,5,"KaohsiungCity",6,3770,1.37,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",2005-06-01,2005,6,"KaohsiungCity",6,3137,1.14,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",2005-07-01,2005,7,"KaohsiungCity",6,2789,1.01,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",2005-08-01,2005,8,"KaohsiungCity",6,2917,1.06,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",2005-09-01,2005,9,"KaohsiungCity",6,2950,1.07,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",2005-10-01,2005,10,"KaohsiungCity",6,2917,1.06,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",2005-11-01,2005,11,"KaohsiungCity",6,3009,1.09,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",2005-12-01,2005,12,"KaohsiungCity",6,3388,1.23,1092613,1092.613,2753486,0.0361,2.9,5093593,1.85,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
